founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
45589,23,Male,15,Healthcare,7337.0,,,Below Average,3,No,37,Master’s Degree,Married,3.0,Entry,Small,57.0,Yes,No,No,Good,Medium,Stayed
73737,51,Male,40,Technology,8001.0,Fair,Medium,High,0,Yes,94,Associate Degree,Married,0.0,Mid,Medium,76.0,No,No,Yes,Good,High,Stayed
33960,53,Male,3,Healthcare,8099.0,Poor,High,Below Average,0,No,70,High School,Married,1.0,Senior,Small,28.0,No,No,No,Good,Low,Stayed
66239,26,Male,7,Healthcare,6466.0,,High,Average,1,No,23,Associate Degree,Divorced,4.0,Mid,Medium,24.0,No,No,No,Poor,Low,Stayed
1972,53,Male,21,Healthcare,7527.0,,,Average,0,Yes,83,Bachelor’s Degree,Single,4.0,Entry,Large,50.0,No,No,No,Poor,Low,Left
58195,40,Female,13,Finance,10453.0,,,Below Average,0,No,39,Associate Degree,Married,2.0,Mid,Medium,89.0,No,No,No,Good,Medium,Stayed
7078,39,Male,24,Media,6013.0,Fair,High,Average,1,No,76,Master’s Degree,Single,1.0,Entry,Small,28.0,Yes,No,No,Poor,Low,Left
55105,40,Male,2,Technology,9539.0,Good,High,Average,2,No,45,Master’s Degree,Married,3.0,Mid,Medium,77.0,No,No,No,Poor,Low,Left
59185,52,Male,2,Education,3392.0,,,Average,0,Yes,33,High School,Married,4.0,Mid,Medium,64.0,No,No,No,Good,Medium,Stayed
40659,37,Male,18,Technology,9745.0,Good,Very High,Average,1,No,70,Bachelor’s Degree,Single,3.0,Senior,Small,40.0,No,No,Yes,Poor,High,Left
22460,36,Female,27,Healthcare,7272.0,Good,High,Average,2,No,18,Associate Degree,Married,0.0,Entry,Large,91.0,No,No,No,Excellent,Low,Stayed
28571,24,Male,6,Healthcare,7369.0,Poor,Very High,Average,1,Yes,69,Bachelor’s Degree,Divorced,1.0,Mid,Medium,80.0,No,No,No,Fair,Low,Left
52159,48,Male,10,Technology,9983.0,Fair,High,High,0,Yes,2,Master’s Degree,Single,5.0,Entry,Small,39.0,Yes,No,No,Excellent,Medium,Stayed
43774,58,Female,17,Technology,9637.0,Good,Medium,Below Average,4,No,37,Bachelor’s Degree,Single,0.0,Entry,Large,37.0,No,No,No,Good,Medium,Left
57165,19,Female,10,Technology,9410.0,Good,Very High,Average,2,Yes,33,Bachelor’s Degree,Single,0.0,Entry,Medium,82.0,No,No,No,Poor,Low,Left
17336,19,Female,6,Education,4506.0,Poor,High,Average,0,No,59,Associate Degree,Married,0.0,Entry,Small,78.0,No,No,No,Good,Very High,Left
8729,48,Male,11,Education,4316.0,Poor,High,Average,2,No,57,Master’s Degree,Married,3.0,Entry,Medium,30.0,No,No,Yes,Good,High,Stayed
67691,59,Female,35,Technology,9859.0,Poor,Low,Below Average,1,Yes,82,Associate Degree,Single,6.0,Mid,Large,70.0,No,No,No,Good,Low,Left
50292,46,Female,11,Technology,6562.0,Fair,Medium,Below Average,0,Yes,48,Associate Degree,Married,3.0,Entry,Large,65.0,No,No,No,Good,Medium,Stayed
14802,31,Male,11,Finance,6821.0,Poor,Medium,Average,1,No,62,High School,Divorced,0.0,Entry,Large,65.0,No,No,No,Good,Low,Left
32077,18,Male,7,Media,6082.0,,High,High,2,Yes,37,Associate Degree,Married,1.0,Senior,Small,43.0,No,No,No,Good,Low,Left
69813,51,Female,34,Media,5863.0,Fair,Very High,High,2,Yes,53,Master’s Degree,Married,3.0,Entry,Medium,37.0,No,No,No,Good,Low,Left
48403,49,Female,35,Finance,9740.0,Poor,Medium,Average,4,No,55,High School,Married,5.0,Mid,Medium,97.0,No,No,No,Excellent,Low,Stayed
45077,33,Male,12,Technology,8022.0,Fair,Medium,Low,1,Yes,37,Bachelor’s Degree,Single,6.0,Entry,Medium,59.0,Yes,No,No,Fair,Medium,Stayed
38674,21,Male,7,Education,4787.0,,,Below Average,1,No,38,Bachelor’s Degree,Single,,Entry,,,No,Yes,No,Excellent,High,Left
33237,18,Female,5,Healthcare,8548.0,Fair,High,Average,0,Yes,32,Master’s Degree,Divorced,1.0,Entry,Small,15.0,No,No,No,Fair,High,Left
13013,33,Male,11,Technology,10366.0,Good,High,Average,2,Yes,20,High School,Married,1.0,Mid,Small,90.0,Yes,No,Yes,Good,Low,Stayed
43189,51,Female,41,Media,6024.0,,Medium,Average,0,No,40,Associate Degree,Married,2.0,Senior,Medium,57.0,No,No,No,Good,Low,Stayed
26559,38,Female,2,Education,3800.0,Fair,Medium,Average,0,No,31,Bachelor’s Degree,Married,1.0,Senior,Large,70.0,No,No,No,Fair,High,Left
22484,41,Female,32,Finance,4096.0,Excellent,High,High,3,No,26,Bachelor’s Degree,Single,2.0,Entry,Small,43.0,Yes,No,No,Good,Low,Stayed
15847,24,Female,8,Healthcare,6397.0,Good,High,Below Average,1,No,54,High School,Married,0.0,Entry,Small,66.0,No,No,No,Good,Medium,Stayed
4258,42,Male,19,Healthcare,9994.0,Fair,Very High,Average,3,No,82,Bachelor’s Degree,Married,6.0,Mid,Medium,40.0,Yes,No,No,Good,Medium,Stayed
48651,40,Female,3,Healthcare,7493.0,,,Low,0,No,91,High School,Married,1.0,Mid,Small,56.0,Yes,No,No,Good,Low,Stayed
71036,54,Female,10,Healthcare,7061.0,Good,Low,Average,1,No,15,High School,Single,1.0,Entry,Large,50.0,No,No,Yes,Poor,Low,Left
29313,50,Male,6,Technology,9717.0,,High,Average,0,Yes,46,Associate Degree,Married,1.0,Mid,Small,22.0,No,No,Yes,Poor,Low,Left
49770,34,Female,19,Technology,9822.0,Good,Medium,Average,1,Yes,41,Master’s Degree,Married,0.0,Entry,Large,80.0,No,No,No,Good,Low,Stayed
29147,50,Male,30,Healthcare,7295.0,Fair,Low,Average,1,No,23,Associate Degree,Married,1.0,Senior,Medium,52.0,Yes,No,No,Poor,Medium,Stayed
1311,34,Female,12,Healthcare,8417.0,Fair,Low,Below Average,0,Yes,61,Bachelor’s Degree,Married,1.0,Mid,Large,54.0,Yes,No,Yes,Good,Low,Stayed
66606,53,Male,23,Education,3906.0,Fair,High,Average,0,No,6,Master’s Degree,Single,4.0,Senior,Large,57.0,No,No,No,Good,Low,Left
41973,55,Male,41,Healthcare,7828.0,Excellent,Low,Average,0,No,17,Master’s Degree,Married,4.0,Mid,Medium,109.0,Yes,No,No,Good,Medium,Stayed
70291,59,Female,35,Media,5702.0,Fair,High,Average,2,Yes,76,Master’s Degree,Divorced,0.0,Mid,Medium,45.0,No,Yes,Yes,Fair,Medium,Left
5055,23,Male,3,Education,3464.0,Fair,High,Average,0,No,40,Master’s Degree,Single,1.0,Entry,Large,30.0,No,Yes,No,Good,Very High,Left
54453,34,Male,18,Education,5774.0,Fair,High,Average,1,No,70,Master’s Degree,Married,0.0,Entry,Medium,49.0,No,No,Yes,Excellent,High,Stayed
22290,27,Female,8,Healthcare,8618.0,Poor,Very High,High,0,No,44,High School,Single,3.0,Mid,Medium,28.0,No,No,No,Fair,Very High,Left
3252,32,Female,11,Healthcare,9410.0,Excellent,High,Average,1,No,56,Associate Degree,Single,4.0,Mid,Large,61.0,No,No,No,Excellent,Low,Stayed
14282,59,Male,24,Technology,8917.0,Fair,High,Average,0,No,1,Master’s Degree,Single,1.0,Mid,Large,55.0,No,No,No,Fair,Low,Stayed
66133,33,Male,10,Education,5635.0,Good,High,Average,3,No,95,Bachelor’s Degree,Divorced,2.0,Entry,Medium,77.0,No,Yes,No,Good,Low,Stayed
73236,59,Male,49,Education,4547.0,Good,Low,Average,1,Yes,22,Associate Degree,Married,1.0,Entry,Small,54.0,No,No,No,Good,High,Stayed
28124,48,Male,40,Healthcare,9350.0,Good,High,Average,0,No,47,PhD,Married,2.0,Mid,Large,108.0,No,No,No,Good,Medium,Stayed
61011,38,Female,17,Education,2791.0,Excellent,Very High,High,0,Yes,58,Master’s Degree,Married,3.0,Mid,Medium,73.0,No,No,No,Good,High,Stayed
40442,25,Female,1,Technology,9231.0,Good,High,Average,0,No,19,High School,Married,0.0,Entry,Medium,30.0,No,No,No,Excellent,Low,Stayed
12058,49,Male,37,Media,5263.0,Fair,High,Average,0,No,3,High School,Divorced,0.0,Entry,Medium,39.0,Yes,No,No,Fair,Medium,Stayed
62833,29,Male,16,Healthcare,7363.0,Fair,Very High,Below Average,2,No,52,Bachelor’s Degree,Married,0.0,Mid,Large,48.0,No,No,No,Good,Low,Left
18372,47,Female,11,Healthcare,9048.0,Fair,High,Average,0,No,90,Master’s Degree,Married,0.0,Entry,Small,80.0,No,No,Yes,Excellent,Low,Left
32549,41,Male,20,Education,4980.0,Excellent,Medium,Average,0,No,23,Associate Degree,Divorced,3.0,Entry,Medium,55.0,No,No,No,Good,Low,Left
48733,22,Female,11,Technology,6332.0,Fair,High,Below Average,2,No,98,High School,Single,0.0,Mid,Medium,34.0,No,No,No,Good,High,Left
73167,53,Male,18,Education,5268.0,Fair,Very High,Average,0,No,5,Bachelor’s Degree,Married,1.0,Mid,Large,46.0,No,Yes,Yes,Poor,High,Stayed
1474,50,Male,24,Media,5652.0,,,Average,0,No,89,PhD,Married,3.0,Entry,Small,97.0,No,No,No,Good,Low,Stayed
8759,49,Female,33,Healthcare,7302.0,Fair,High,High,0,No,23,High School,Divorced,0.0,Mid,Small,76.0,Yes,No,No,Fair,Medium,Stayed
64266,29,Female,14,Healthcare,7539.0,Fair,Very High,Average,2,No,81,Associate Degree,Married,0.0,Mid,Small,27.0,No,No,No,Fair,Low,Left
56417,54,Female,6,Technology,7891.0,Poor,High,Average,2,Yes,42,Bachelor’s Degree,Divorced,1.0,Senior,Small,35.0,Yes,No,No,Good,High,Stayed
21197,25,Female,12,Technology,8107.0,,,Low,1,Yes,9,High School,Married,1.0,Entry,Large,70.0,Yes,No,No,Good,Medium,Stayed
63188,42,Male,3,Media,5489.0,Excellent,Very High,High,0,No,50,Master’s Degree,Single,5.0,Mid,Medium,13.0,No,No,No,Poor,High,Stayed
10402,22,Female,13,Healthcare,9396.0,Fair,Very High,Average,3,Yes,81,Associate Degree,Married,4.0,Mid,Medium,79.0,No,No,No,Good,Low,Left
19214,31,Male,22,Healthcare,5395.0,Fair,Medium,Average,2,No,54,High School,Single,4.0,Senior,Medium,100.0,No,No,No,Poor,Medium,Stayed
23708,50,Female,42,Media,6500.0,Excellent,High,Below Average,0,No,90,Master’s Degree,Divorced,0.0,Mid,Small,79.0,Yes,Yes,Yes,Good,Low,Stayed
38627,57,Female,14,Education,5028.0,Good,Very High,Average,2,No,72,Associate Degree,Divorced,0.0,Senior,Medium,77.0,No,Yes,No,Good,Medium,Stayed
23396,24,Male,5,Healthcare,6551.0,Excellent,Medium,Below Average,0,No,63,PhD,Married,0.0,Entry,Medium,47.0,No,No,No,Poor,Medium,Left
71248,39,Female,27,Technology,10410.0,Fair,Low,Average,1,No,1,Bachelor’s Degree,Married,5.0,Mid,Small,38.0,No,No,No,Fair,Low,Stayed
58466,57,Male,22,Technology,10429.0,Good,High,Average,2,No,70,High School,Single,0.0,Entry,Small,59.0,No,No,No,Fair,Low,Left
35425,23,Male,15,Media,5229.0,Fair,Medium,Average,0,No,2,Bachelor’s Degree,Divorced,2.0,Mid,Medium,80.0,No,No,No,Fair,Low,Stayed
52631,33,Female,4,Media,6426.0,Good,High,High,0,No,77,Bachelor’s Degree,Single,0.0,Mid,Medium,42.0,No,No,Yes,Good,High,Left
31544,19,Male,4,Media,6047.0,,,Average,1,Yes,19,Master’s Degree,Married,2.0,Senior,Medium,52.0,No,No,No,Good,Low,Stayed
13956,43,Female,14,Healthcare,8588.0,Good,High,High,0,Yes,79,Associate Degree,Married,1.0,Mid,Large,54.0,No,No,No,Fair,Medium,Left
8700,55,Female,22,Finance,7165.0,,,Average,1,No,73,Associate Degree,Married,2.0,Entry,Large,101.0,No,No,No,Fair,High,Stayed
68457,38,Male,16,Technology,7874.0,Good,Very High,Average,0,Yes,2,High School,Single,1.0,Mid,Medium,52.0,Yes,No,No,Good,Medium,Stayed
35426,21,Female,4,Media,6164.0,Excellent,High,Average,1,Yes,86,Associate Degree,Married,1.0,Entry,Medium,50.0,Yes,No,No,Good,Medium,Stayed
29534,26,Female,4,Finance,7110.0,Good,Medium,Average,0,No,54,High School,Married,3.0,Mid,Medium,19.0,No,No,No,Good,Medium,Stayed
38287,43,Female,34,Healthcare,7206.0,Fair,Medium,Average,2,No,53,High School,Single,0.0,Senior,Medium,37.0,Yes,No,No,Good,Low,Stayed
73435,39,Male,18,Technology,10055.0,Fair,Medium,Below Average,2,No,64,Master’s Degree,Married,0.0,Mid,Medium,78.0,No,No,No,Good,High,Stayed
44362,38,Male,14,Technology,12095.0,Good,Very High,Average,0,No,75,Bachelor’s Degree,Married,3.0,Entry,Medium,22.0,Yes,No,No,Fair,Low,Stayed
26262,41,Male,29,Finance,7923.0,Fair,High,High,0,No,87,Bachelor’s Degree,Married,4.0,Senior,Medium,32.0,Yes,No,No,Good,Medium,Stayed
3527,53,Male,1,Media,5531.0,Fair,Very High,High,1,No,24,Master’s Degree,Married,2.0,Entry,Small,49.0,No,No,No,Fair,Low,Left
45169,53,Male,29,Healthcare,7389.0,,Medium,Average,3,No,91,Bachelor’s Degree,Married,2.0,Entry,Large,100.0,No,No,No,Excellent,High,Stayed
62275,53,Female,11,Healthcare,6234.0,Excellent,Medium,Average,0,No,60,Master’s Degree,Married,0.0,Senior,Large,81.0,No,No,No,Good,Low,Stayed
10028,39,Male,20,Technology,9826.0,Good,High,Average,0,Yes,57,Associate Degree,Married,0.0,Mid,Medium,80.0,No,No,No,Fair,Low,Stayed
18261,33,Female,19,Education,4058.0,Fair,High,Average,0,No,77,Bachelor’s Degree,Divorced,1.0,Mid,Small,63.0,No,No,No,Good,High,Stayed
17246,55,Female,4,Finance,7684.0,Fair,High,High,2,Yes,48,Bachelor’s Degree,Married,0.0,Mid,Medium,42.0,No,No,No,Excellent,Low,Stayed
14619,38,Male,16,Technology,11333.0,Poor,Medium,High,3,No,67,Associate Degree,Married,1.0,Mid,Medium,94.0,No,No,No,Good,Low,Stayed
64082,41,Male,6,Healthcare,8948.0,Fair,Very High,Average,1,Yes,40,Bachelor’s Degree,Married,1.0,Entry,Small,64.0,No,No,No,Good,Medium,Left
72560,37,Female,13,Technology,7271.0,Poor,Low,Average,1,No,95,Associate Degree,Single,2.0,Entry,Small,40.0,No,No,No,Good,Medium,Left
21652,18,Male,1,Media,5292.0,Good,High,High,1,No,22,Associate Degree,Single,0.0,Mid,Large,34.0,No,No,Yes,Good,High,Stayed
42003,22,Male,6,Healthcare,6474.0,Fair,High,Average,0,No,46,Associate Degree,Single,4.0,Entry,Small,19.0,No,No,Yes,Poor,Medium,Left
10783,39,Male,5,Technology,7422.0,Fair,Very High,Below Average,0,No,5,Bachelor’s Degree,Single,2.0,Entry,Large,30.0,No,No,No,Poor,Low,Left
12135,43,Male,10,Media,5930.0,Good,Medium,Average,0,Yes,91,Master’s Degree,Married,3.0,Entry,Small,78.0,No,No,Yes,Good,Low,Stayed
58327,53,Female,4,Media,5861.0,Fair,High,High,0,Yes,90,High School,Married,5.0,Entry,Small,40.0,No,No,No,Excellent,High,Stayed
14985,37,Female,25,Technology,7789.0,Fair,High,High,0,No,69,Associate Degree,Married,4.0,Mid,Medium,43.0,No,No,No,Poor,Low,Left
70237,55,Female,7,Media,6621.0,Fair,High,Average,2,No,75,Associate Degree,Single,0.0,Mid,Small,86.0,No,No,No,Good,Low,Left
24216,26,Female,14,Healthcare,10186.0,Excellent,Very High,Average,1,No,86,Associate Degree,Divorced,1.0,Entry,Medium,24.0,No,No,No,Good,Medium,Left
51532,46,Female,6,Finance,4018.0,,,High,0,No,14,Bachelor’s Degree,Divorced,0.0,Entry,Medium,83.0,No,No,No,Good,Medium,Left
22309,27,Male,16,Education,4657.0,Fair,High,Average,0,No,50,Associate Degree,Single,0.0,Senior,Medium,51.0,Yes,No,No,Poor,Medium,Stayed
17168,53,Female,31,Technology,9255.0,Fair,Very High,Average,0,No,54,Bachelor’s Degree,Divorced,1.0,Senior,Large,79.0,No,No,No,Good,Low,Stayed
2597,27,Male,16,Finance,9172.0,Fair,Medium,Average,2,No,59,Master’s Degree,Divorced,1.0,Entry,Small,90.0,No,No,No,Good,Low,Left
32569,33,Male,12,Healthcare,7721.0,Fair,Medium,Average,0,No,50,Associate Degree,Married,4.0,Mid,Medium,60.0,No,No,No,Excellent,Low,Stayed
61130,25,Female,17,Technology,7825.0,Excellent,Medium,Average,0,Yes,94,Master’s Degree,Married,4.0,Mid,Medium,69.0,No,No,No,Good,Low,Stayed
60748,55,Female,41,Technology,8132.0,Excellent,Very High,Low,0,No,73,Master’s Degree,Married,0.0,Entry,Small,73.0,No,No,No,Good,Low,Left
4798,23,Female,6,Finance,8462.0,Good,Medium,Average,2,No,85,Associate Degree,Single,4.0,Mid,Medium,30.0,Yes,No,Yes,Poor,High,Left
13415,58,Male,43,Media,6022.0,Good,Medium,Below Average,1,No,73,Master’s Degree,Married,1.0,Senior,Medium,110.0,No,No,No,Fair,Low,Stayed
20873,44,Male,9,Finance,6913.0,Good,Very High,High,1,No,96,Associate Degree,Single,3.0,Mid,Large,72.0,Yes,Yes,No,Fair,Low,Left
13337,48,Male,38,Technology,6289.0,,Medium,Below Average,0,No,50,High School,Divorced,1.0,Mid,Medium,73.0,Yes,No,No,Good,Low,Left
16762,34,Male,17,Media,7058.0,Excellent,High,Average,0,Yes,91,Associate Degree,Divorced,5.0,Senior,Medium,33.0,No,No,Yes,Fair,High,Stayed
16742,34,Male,7,Media,6132.0,Excellent,High,High,0,Yes,23,Master’s Degree,Single,2.0,Entry,Medium,33.0,No,No,No,Good,Low,Stayed
57113,18,Female,1,Technology,8159.0,Fair,High,Average,0,No,1,Bachelor’s Degree,Single,3.0,Mid,Small,45.0,No,No,Yes,Good,Medium,Left
34811,50,Male,6,Education,4748.0,Good,Low,Average,0,No,68,Associate Degree,Divorced,3.0,Mid,Large,67.0,No,No,No,Poor,Very High,Stayed
73163,20,Male,4,Technology,13251.0,,High,Average,1,No,71,Master’s Degree,Married,5.0,Entry,Medium,52.0,No,No,No,Poor,Low,Stayed
8725,53,Male,10,Media,4842.0,Good,Very High,Below Average,0,Yes,68,High School,Single,2.0,Entry,Small,58.0,No,No,Yes,Poor,Low,Left
14686,35,Female,8,Technology,7837.0,Good,High,Average,0,No,60,Master’s Degree,Married,0.0,Mid,Medium,14.0,No,No,No,Good,Low,Stayed
51209,27,Male,13,Finance,7310.0,Excellent,High,Low,2,Yes,73,Master’s Degree,Married,3.0,Mid,Medium,31.0,No,No,No,Good,High,Stayed
32095,21,Male,7,Technology,9254.0,Excellent,Medium,High,1,Yes,70,Bachelor’s Degree,Married,1.0,Senior,Medium,68.0,No,No,No,Good,Medium,Stayed
52186,59,Female,49,Healthcare,8389.0,Good,High,Average,0,No,66,Master’s Degree,Married,2.0,Mid,Small,115.0,No,No,No,Good,Very High,Stayed
38306,57,Male,13,Finance,9888.0,,,High,0,No,32,High School,Married,0.0,Entry,Large,68.0,No,No,No,Good,Low,Stayed
46018,54,Male,17,Technology,11296.0,,,High,0,No,69,Bachelor’s Degree,Single,0.0,Entry,Medium,27.0,No,No,No,Good,High,Left
40573,46,Male,32,Education,4387.0,Excellent,High,Average,2,No,63,High School,Married,1.0,Mid,Medium,68.0,No,No,No,Poor,High,Stayed
33369,36,Male,5,Media,6104.0,Poor,High,High,0,No,4,High School,Married,4.0,Mid,Small,57.0,Yes,No,No,Good,High,Stayed
51240,29,Male,11,Finance,6262.0,Fair,Very High,Average,2,No,74,Bachelor’s Degree,Married,0.0,Entry,Medium,42.0,No,No,No,Poor,Low,Stayed
58210,41,Female,8,Media,5896.0,Fair,Low,Average,1,No,25,Bachelor’s Degree,Married,1.0,Senior,Large,27.0,No,No,No,Fair,Medium,Stayed
56579,51,Female,14,Healthcare,8689.0,Fair,High,Average,0,Yes,53,Associate Degree,Married,2.0,Senior,Medium,63.0,No,No,Yes,Good,Medium,Stayed
7505,27,Male,9,Healthcare,7915.0,Good,Very High,Below Average,0,No,53,PhD,Married,5.0,Mid,Medium,65.0,No,No,No,Good,Medium,Stayed
10427,43,Male,26,Education,4836.0,Good,High,Below Average,0,No,88,Bachelor’s Degree,Single,1.0,Entry,Medium,55.0,No,No,No,Poor,High,Left
60791,47,Female,15,Healthcare,9811.0,Fair,Medium,Average,1,No,35,Associate Degree,Single,1.0,Senior,Small,79.0,No,Yes,No,Good,High,Stayed
56334,57,Male,11,Education,4807.0,Good,High,Average,0,Yes,75,PhD,Single,3.0,Mid,Medium,74.0,No,No,Yes,Good,Low,Stayed
20450,48,Female,25,Education,5037.0,Fair,High,Below Average,0,Yes,36,Master’s Degree,Married,1.0,Mid,Medium,28.0,No,No,No,Good,Medium,Stayed
54962,30,Male,21,Healthcare,8791.0,Excellent,High,Average,2,No,9,Master’s Degree,Divorced,0.0,Mid,Small,27.0,No,No,Yes,Good,High,Stayed
14320,20,Female,5,Healthcare,9385.0,Good,High,High,3,No,18,Associate Degree,Married,1.0,Mid,Small,40.0,No,No,Yes,Good,Low,Stayed
10385,55,Male,34,Media,5594.0,Good,Very High,Average,0,Yes,54,Master’s Degree,Single,0.0,Entry,Medium,46.0,No,No,No,Poor,Medium,Left
185,19,Male,10,Healthcare,7931.0,Poor,High,Average,0,Yes,52,Bachelor’s Degree,Divorced,4.0,Entry,Small,27.0,No,No,No,Good,Low,Left
4353,59,Male,16,Education,2701.0,,,Below Average,2,No,10,Bachelor’s Degree,Single,,Mid,,,No,No,No,Fair,Medium,Left
73429,33,Female,18,Media,6618.0,Fair,High,Average,2,No,79,Associate Degree,Married,4.0,Mid,Small,71.0,No,No,No,Poor,Low,Stayed
23529,53,Male,38,Healthcare,8890.0,Fair,High,Average,3,No,86,Associate Degree,Married,1.0,Entry,Medium,109.0,No,Yes,No,Poor,Low,Stayed
64566,50,Male,11,Finance,8507.0,Fair,Medium,Average,0,No,67,Bachelor’s Degree,Married,4.0,Mid,Medium,66.0,Yes,No,No,Fair,Medium,Stayed
22449,49,Female,16,Technology,,,,Average,0,Yes,73,Associate Degree,Single,,Mid,,,No,No,Yes,Excellent,Low,Left
46862,59,Male,28,Education,3419.0,Poor,Very High,Below Average,0,No,28,PhD,Married,6.0,Senior,Large,96.0,No,No,No,Fair,High,Stayed
24195,38,Female,20,Education,4772.0,,High,Average,2,No,30,Bachelor’s Degree,Married,0.0,Mid,Small,80.0,Yes,No,Yes,Good,Low,Stayed
15155,32,Female,22,Finance,8541.0,Good,Medium,Average,0,No,83,High School,Married,1.0,Senior,Large,33.0,No,No,No,Poor,Medium,Stayed
5841,28,Female,8,Media,6385.0,Fair,Very High,Average,0,Yes,15,Bachelor’s Degree,Single,1.0,Mid,Large,81.0,No,No,Yes,Poor,Low,Left
70935,42,Male,28,Finance,5985.0,Good,Very High,Average,2,No,93,Bachelor’s Degree,Married,0.0,Entry,Large,66.0,Yes,No,No,Good,High,Stayed
6564,25,Male,9,Healthcare,8533.0,Poor,Medium,Below Average,0,No,37,Bachelor’s Degree,Single,1.0,Entry,Medium,72.0,No,No,No,Fair,Low,Left
25139,39,Male,28,Technology,8356.0,Poor,High,Below Average,0,No,9,PhD,Married,0.0,Mid,Medium,52.0,No,No,No,Good,High,Left
25190,58,Female,26,Education,3392.0,Good,High,Average,0,No,8,High School,Married,1.0,Senior,Small,100.0,No,No,No,Good,Medium,Stayed
35610,35,Male,8,Healthcare,6266.0,Fair,Medium,Average,2,No,89,Associate Degree,Divorced,5.0,Mid,Large,43.0,No,No,No,Good,Very High,Stayed
2428,47,Male,8,Education,3470.0,Good,Medium,High,2,Yes,75,Master’s Degree,Single,2.0,Entry,Large,51.0,Yes,No,No,Good,Medium,Left
62035,59,Male,27,Education,4124.0,Good,Medium,Average,0,No,61,High School,Divorced,0.0,Mid,Medium,70.0,No,No,No,Excellent,Medium,Left
60025,47,Male,7,Education,4447.0,,High,Average,2,No,78,Associate Degree,Married,3.0,Mid,Medium,44.0,No,No,No,Good,Low,Stayed
71561,42,Male,15,Healthcare,7875.0,Fair,High,High,1,No,60,Associate Degree,Single,2.0,Entry,Medium,68.0,No,No,Yes,Fair,Low,Left
36154,48,Male,10,Healthcare,7735.0,Good,High,Average,2,Yes,30,Associate Degree,Single,0.0,Senior,Medium,44.0,No,No,Yes,Good,High,Left
72010,18,Male,2,Education,4188.0,Fair,Very High,Low,1,No,5,Associate Degree,Single,0.0,Senior,Medium,32.0,No,No,No,Fair,Low,Left
21308,21,Female,9,Education,4492.0,Poor,Medium,Average,0,Yes,54,Associate Degree,Divorced,1.0,Entry,Medium,73.0,Yes,No,No,Good,Medium,Left
72433,24,Female,1,Healthcare,6855.0,Poor,High,Average,1,Yes,71,High School,Married,1.0,Mid,Small,65.0,No,No,No,Good,High,Left
17212,32,Female,24,Finance,10441.0,Good,High,High,0,Yes,57,Bachelor’s Degree,Married,3.0,Mid,Medium,67.0,Yes,No,No,Good,Medium,Stayed
23439,45,Male,36,Healthcare,8289.0,Excellent,Low,Average,2,No,58,Associate Degree,Married,0.0,Entry,Small,103.0,No,Yes,Yes,Good,Low,Left
58601,43,Male,31,Finance,8571.0,Poor,Medium,High,2,Yes,27,Associate Degree,Married,0.0,Mid,Small,81.0,Yes,No,Yes,Good,Low,Stayed
14709,23,Female,13,Education,3498.0,,,Average,0,No,64,Master’s Degree,Single,0.0,Entry,Medium,71.0,No,No,No,Poor,Low,Left
30363,32,Female,16,Education,5439.0,Fair,Very High,High,0,No,44,Bachelor’s Degree,Married,1.0,Entry,Medium,58.0,No,No,No,Good,Low,Left
5386,49,Male,3,Healthcare,7202.0,Poor,High,Average,1,No,24,Master’s Degree,Married,2.0,Senior,Large,69.0,No,No,Yes,Good,Medium,Stayed
10833,28,Female,17,Healthcare,7835.0,Good,High,Low,0,No,16,Master’s Degree,Divorced,3.0,Entry,Large,90.0,No,No,No,Poor,Medium,Left
53471,30,Female,13,Media,6199.0,Fair,High,Average,0,No,65,Bachelor’s Degree,Married,2.0,Mid,Medium,32.0,No,No,No,Poor,High,Left
35421,51,Female,31,Media,5174.0,Fair,High,Low,1,Yes,61,Associate Degree,Married,4.0,Mid,Medium,98.0,No,No,No,Good,Low,Stayed
38786,56,Female,32,Technology,8114.0,Excellent,Medium,Average,2,No,16,High School,Married,0.0,Entry,Large,65.0,No,No,No,Fair,Low,Left
61055,57,Male,48,Media,6152.0,Good,Low,Average,0,No,17,Master’s Degree,Married,0.0,Senior,Small,52.0,No,No,No,Fair,Medium,Stayed
62164,45,Female,14,Healthcare,10044.0,Fair,Very High,Average,0,No,87,High School,Divorced,0.0,Entry,Small,79.0,No,No,No,Poor,Low,Left
33965,40,Female,4,Media,5944.0,Fair,High,Average,1,No,65,High School,Single,2.0,Entry,Small,10.0,No,No,No,Good,High,Left
18670,19,Female,2,Technology,11605.0,Fair,High,Low,1,Yes,99,Master’s Degree,Single,3.0,Entry,Small,24.0,Yes,No,No,Good,High,Left
41299,31,Male,19,Finance,6601.0,Fair,High,High,1,Yes,65,High School,Divorced,2.0,Entry,Small,85.0,Yes,No,No,Good,Low,Left
6474,29,Female,21,Finance,8472.0,Poor,Very High,Low,0,No,6,High School,Married,1.0,Senior,Small,77.0,No,No,No,Good,Medium,Stayed
25913,49,Male,17,Media,5420.0,Fair,High,Below Average,0,No,28,PhD,Divorced,0.0,Entry,Medium,77.0,No,No,No,Good,High,Left
